filepath,tokenIndex,lineNumber
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,392,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,415,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,392,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,415,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,392,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_02_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_char_02_omitgood.final.ll,415,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.cpp_dir/point/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.cpp_dir/api/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__malloc_free_long_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.final.ll,667,31
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.final.ll,667,31
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.final.ll,667,31
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_wchar_t_63b_omitgood.final.ll,667,31
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64b_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_64b_omitgood.final.ll,559,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_64b_omitgood.final.ll,559,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64b_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_64b_omitgood.final.ll,559,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_64b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_64b_omitgood.final.ll,559,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.final.ll,376,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.final.ll,376,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.final.ll,376,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_62a_omitgood.final.ll,376,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.final.ll,413,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.final.ll,413,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.final.ll,413,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_char_64a_omitgood.final.ll,413,37
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,406,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,433,40
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,406,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,433,40
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,406,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,433,40
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,406,36
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_wchar_t_18_omitgood.final.ll,433,40
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/point/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,406,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/point/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,809,77
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/bds/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,406,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/bds/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,809,77
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/api/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,406,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/api/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,809,77
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/arr/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,406,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.c_dir/arr/CWE416_Use_After_Free__return_freed_ptr_17_omitgood.final.ll,809,77
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,476,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,518,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,476,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,518,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,476,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,518,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,476,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_05_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_05_omitgood.final.ll,518,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_14_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_14_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_wchar_t_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,439,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int_09_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int_09_omitgood.final.ll,485,46
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.cpp_dir/point/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.final.ll,413,34
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.final.ll,413,34
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.cpp_dir/api/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.final.ll,413,34
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__malloc_free_char_62b_omitgood.final.ll,413,34
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,403,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,441,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,403,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,441,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,403,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,441,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,403,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_18_omitgood.final.ll,441,41
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,500,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,535,52
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,500,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,535,52
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,500,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,535,52
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,500,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_long_05_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_long_05_omitgood.final.ll,535,52
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/point/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,374,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/point/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,798,76
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/bds/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,374,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/bds/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,798,76
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/api/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,374,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/api/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,798,76
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/arr/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,374,34
./data_416/SARD/data_source/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.c_dir/arr/CWE416_Use_After_Free__return_freed_ptr_09_omitgood.final.ll,798,76
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,487,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,536,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,487,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,536,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,487,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,536,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,487,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_struct_14_omitgood.final.ll,536,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,426,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,461,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,426,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,461,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,426,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,461,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_wchar_t_17_omitgood.final.ll,426,37
